contract_symbol,date,open,high,low,close,volume,open_interest,month_of_expiration,ticker,expiration_date
BRT_1,26/04/2019,74.19999695,74.19999695,74.19999695,74.19999695,74.19999695,74.19999695,Jun-19,COM19,30/04/2019
BRT_1,29/04/2019,71.55999756,71.55999756,71.55999756,71.55999756,71.55999756,71.55999756,Jun-19,COM19,30/04/2019
BRT_1,30/04/2019,71.94000244,71.94000244,71.94000244,71.94000244,71.94000244,71.94000244,Jun-19,COM19,30/04/2019
BRT_1,01/05/2019,71.73000336,71.73000336,71.73000336,71.73000336,71.73000336,71.73000336,Jul-19,CON19,31/05/2019
BRT_1,02/05/2019,72,72,72,72,72,72,Jul-19,CON19,31/05/2019
BRT_1,03/05/2019,70.48000336,70.48000336,70.48000336,70.48000336,70.48000336,70.48000336,Jul-19,CON19,31/05/2019
BRT_1,06/05/2019,70.58999634,70.58999634,70.58999634,70.58999634,70.58999634,70.58999634,Jul-19,CON19,31/05/2019
BRT_1,07/05/2019,71.15000153,71.15000153,71.15000153,71.15000153,71.15000153,71.15000153,Jul-19,CON19,31/05/2019
BRT_1,08/05/2019,69.87999725,69.87999725,69.87999725,69.87999725,69.87999725,69.87999725,Jul-19,CON19,31/05/2019
BRT_1,09/05/2019,70.23000336,70.23000336,70.23000336,70.23000336,70.23000336,70.23000336,Jul-19,CON19,31/05/2019
BRT_1,10/05/2019,70.44999695,70.44999695,70.44999695,70.44999695,70.44999695,70.44999695,Jul-19,CON19,31/05/2019
BRT_1,13/05/2019,70.83000183,70.83000183,70.83000183,70.83000183,70.83000183,70.83000183,Jul-19,CON19,31/05/2019
BRT_1,14/05/2019,70.01999664,70.01999664,70.01999664,70.01999664,70.01999664,70.01999664,Jul-19,CON19,31/05/2019
BRT_1,15/05/2019,70.90000153,70.90000153,70.90000153,70.90000153,70.90000153,70.90000153,Jul-19,CON19,31/05/2019
BRT_1,16/05/2019,72.05000305,72.05000305,72.05000305,72.05000305,72.05000305,72.05000305,Jul-19,CON19,31/05/2019
BRT_1,17/05/2019,72.81999969,72.81999969,72.81999969,72.81999969,72.81999969,72.81999969,Jul-19,CON19,31/05/2019
BRT_1,20/05/2019,72.5,72.5,72.5,72.5,72.5,72.5,Jul-19,CON19,31/05/2019
BRT_1,21/05/2019,72.15000153,72.15000153,72.15000153,72.15000153,72.15000153,72.15000153,Jul-19,CON19,31/05/2019
BRT_1,22/05/2019,71.91000366,71.91000366,71.91000366,71.91000366,71.91000366,71.91000366,Jul-19,CON19,31/05/2019
BRT_1,23/05/2019,70.86000061,70.86000061,70.86000061,70.86000061,70.86000061,70.86000061,Jul-19,CON19,31/05/2019
BRT_1,24/05/2019,67.98999786,67.98999786,67.98999786,67.98999786,67.98999786,67.98999786,Jul-19,CON19,31/05/2019
BRT_1,27/05/2019,69.15000153,69.15000153,69.15000153,69.15000153,69.15000153,69.15000153,Jul-19,CON19,31/05/2019
BRT_1,28/05/2019,69.98999786,69.98999786,69.98999786,69.98999786,69.98999786,69.98999786,Jul-19,CON19,31/05/2019
BRT_1,29/05/2019,70.09999847,70.09999847,70.09999847,70.09999847,70.09999847,70.09999847,Jul-19,CON19,31/05/2019
BRT_1,30/05/2019,69.68000031,69.68000031,69.68000031,69.68000031,69.68000031,69.68000031,Jul-19,CON19,31/05/2019
BRT_1,31/05/2019,66.23999786,66.23999786,66.23999786,66.23999786,66.23999786,66.23999786,Jul-19,CON19,31/05/2019
BRT_1,03/06/2019,61.63999939,61.63999939,61.63999939,61.63999939,61.63999939,61.63999939,Aug-19,COQ19,28/06/2019
BRT_1,04/06/2019,61,61,61,61,61,61,Aug-19,COQ19,28/06/2019
BRT_1,05/06/2019,61.58000183,61.58000183,61.58000183,61.58000183,61.58000183,61.58000183,Aug-19,COQ19,28/06/2019
BRT_1,06/06/2019,60.40000153,60.40000153,60.40000153,60.40000153,60.40000153,60.40000153,Aug-19,COQ19,28/06/2019
BRT_1,07/06/2019,62.40000153,62.40000153,62.40000153,62.40000153,62.40000153,62.40000153,Aug-19,COQ19,28/06/2019
BRT_1,10/06/2019,63.58000183,63.58000183,63.58000183,63.58000183,63.58000183,63.58000183,Aug-19,COQ19,28/06/2019
BRT_1,11/06/2019,62.29999924,62.29999924,62.29999924,62.29999924,62.29999924,62.29999924,Aug-19,COQ19,28/06/2019
BRT_1,12/06/2019,61.79000092,61.79000092,61.79000092,61.79000092,61.79000092,61.79000092,Aug-19,COQ19,28/06/2019
BRT_1,13/06/2019,59.93999863,59.93999863,59.93999863,59.93999863,59.93999863,59.93999863,Aug-19,COQ19,28/06/2019
BRT_1,14/06/2019,61.25,61.25,61.25,61.25,61.25,61.25,Aug-19,COQ19,28/06/2019
BRT_1,17/06/2019,62.06999969,62.06999969,62.06999969,62.06999969,62.06999969,62.06999969,Aug-19,COQ19,28/06/2019
BRT_1,18/06/2019,60.93000031,60.93000031,60.93000031,60.93000031,60.93000031,60.93000031,Aug-19,COQ19,28/06/2019
BRT_1,19/06/2019,62.40000153,62.40000153,62.40000153,62.40000153,62.40000153,62.40000153,Aug-19,COQ19,28/06/2019
BRT_1,20/06/2019,62.45000076,62.45000076,62.45000076,62.45000076,62.45000076,62.45000076,Aug-19,COQ19,28/06/2019
BRT_1,21/06/2019,64.86000061,64.86000061,64.86000061,64.86000061,64.86000061,64.86000061,Aug-19,COQ19,28/06/2019
BRT_1,24/06/2019,65.5,65.5,65.5,65.5,65.5,65.5,Aug-19,COQ19,28/06/2019
BRT_1,25/06/2019,64.88999939,64.88999939,64.88999939,64.88999939,64.88999939,64.88999939,Aug-19,COQ19,28/06/2019
BRT_1,26/06/2019,65.80000305,65.80000305,65.80000305,65.80000305,65.80000305,65.80000305,Aug-19,COQ19,28/06/2019
BRT_1,27/06/2019,66.05000305,66.05000305,66.05000305,66.05000305,66.05000305,66.05000305,Aug-19,COQ19,28/06/2019
BRT_1,28/06/2019,66.51000214,66.51000214,66.51000214,66.51000214,66.51000214,66.51000214,Aug-19,COQ19,28/06/2019
BRT_1,01/07/2019,65.05000305,65.05000305,65.05000305,65.05000305,65.05000305,65.05000305,Sep-19,COU19,31/07/2019
BRT_1,02/07/2019,64.80000305,64.80000305,64.80000305,64.80000305,64.80000305,64.80000305,Sep-19,COU19,31/07/2019
BRT_1,03/07/2019,62.90000153,62.90000153,62.90000153,62.90000153,62.90000153,62.90000153,Sep-19,COU19,31/07/2019
BRT_1,04/07/2019,63.88000107,63.88000107,63.88000107,63.88000107,63.88000107,63.88000107,Sep-19,COU19,31/07/2019
BRT_1,05/07/2019,63.27000046,63.27000046,63.27000046,63.27000046,63.27000046,63.27000046,Sep-19,COU19,31/07/2019
BRT_1,08/07/2019,64.33999634,64.33999634,64.33999634,64.33999634,64.33999634,64.33999634,Sep-19,COU19,31/07/2019
BRT_1,09/07/2019,63.81000137,63.81000137,63.81000137,63.81000137,63.81000137,63.81000137,Sep-19,COU19,31/07/2019
BRT_1,10/07/2019,64.77999878,64.77999878,64.77999878,64.77999878,64.77999878,64.77999878,Sep-19,COU19,31/07/2019
BRT_1,11/07/2019,66.80999756,66.80999756,66.80999756,66.80999756,66.80999756,66.80999756,Sep-19,COU19,31/07/2019
BRT_1,12/07/2019,66.83000183,66.83000183,66.83000183,66.83000183,66.83000183,66.83000183,Sep-19,COU19,31/07/2019
BRT_1,15/07/2019,66.87000275,66.87000275,66.87000275,66.87000275,66.87000275,66.87000275,Sep-19,COU19,31/07/2019
BRT_1,16/07/2019,66.30999756,66.30999756,66.30999756,66.30999756,66.30999756,66.30999756,Sep-19,COU19,31/07/2019
BRT_1,17/07/2019,64.44000244,64.44000244,64.44000244,64.44000244,64.44000244,64.44000244,Sep-19,COU19,31/07/2019
BRT_1,18/07/2019,63.52000046,63.52000046,63.52000046,63.52000046,63.52000046,63.52000046,Sep-19,COU19,31/07/2019
BRT_1,19/07/2019,62.5,62.5,62.5,62.5,62.5,62.5,Sep-19,COU19,31/07/2019
BRT_1,22/07/2019,63.04999924,63.04999924,63.04999924,63.04999924,63.04999924,63.04999924,Sep-19,COU19,31/07/2019
BRT_1,23/07/2019,63.25999832,63.25999832,63.25999832,63.25999832,63.25999832,63.25999832,Sep-19,COU19,31/07/2019
BRT_1,24/07/2019,64.12999725,64.12999725,64.12999725,64.12999725,64.12999725,64.12999725,Sep-19,COU19,31/07/2019
BRT_1,25/07/2019,63.20999908,63.20999908,63.20999908,63.20999908,63.20999908,63.20999908,Sep-19,COU19,31/07/2019
BRT_1,26/07/2019,63.27999878,63.27999878,63.27999878,63.27999878,63.27999878,63.27999878,Sep-19,COU19,31/07/2019
BRT_1,29/07/2019,63.31999969,63.31999969,63.31999969,63.31999969,63.31999969,63.31999969,Sep-19,COU19,31/07/2019
BRT_1,30/07/2019,63.90999985,63.90999985,63.90999985,63.90999985,63.90999985,63.90999985,Sep-19,COU19,31/07/2019
BRT_1,31/07/2019,64.94999695,64.94999695,64.94999695,64.94999695,64.94999695,64.94999695,Sep-19,COU19,31/07/2019
BRT_1,01/08/2019,64.08999634,64.08999634,64.08999634,64.08999634,64.08999634,64.08999634,Oct-19,COV19,30/08/2019
BRT_1,02/08/2019,61.15999985,61.15999985,61.15999985,61.15999985,61.15999985,61.15999985,Oct-19,COV19,30/08/2019
BRT_1,05/08/2019,61.45999908,61.45999908,61.45999908,61.45999908,61.45999908,61.45999908,Oct-19,COV19,30/08/2019
BRT_1,06/08/2019,59.56000137,59.56000137,59.56000137,59.56000137,59.56000137,59.56000137,Oct-19,COV19,30/08/2019
BRT_1,07/08/2019,58.68000031,58.68000031,58.68000031,58.68000031,58.68000031,58.68000031,Oct-19,COV19,30/08/2019
BRT_1,08/08/2019,57.47999954,57.47999954,57.47999954,57.47999954,57.47999954,57.47999954,Oct-19,COV19,30/08/2019
BRT_1,09/08/2019,57.74000168,57.74000168,57.74000168,57.74000168,57.74000168,57.74000168,Oct-19,COV19,30/08/2019
BRT_1,12/08/2019,58.29999924,58.29999924,58.29999924,58.29999924,58.29999924,58.29999924,Oct-19,COV19,30/08/2019
BRT_1,13/08/2019,58.47000122,58.47000122,58.47000122,58.47000122,58.47000122,58.47000122,Oct-19,COV19,30/08/2019
BRT_1,14/08/2019,61.06999969,61.06999969,61.06999969,61.06999969,61.06999969,61.06999969,Oct-19,COV19,30/08/2019
BRT_1,15/08/2019,59.06999969,59.06999969,59.06999969,59.06999969,59.06999969,59.06999969,Oct-19,COV19,30/08/2019
BRT_1,16/08/2019,58.40999985,58.40999985,58.40999985,58.40999985,58.40999985,58.40999985,Oct-19,COV19,30/08/2019
BRT_1,19/08/2019,58.72000122,58.72000122,58.72000122,58.72000122,58.72000122,58.72000122,Oct-19,COV19,30/08/2019
BRT_1,20/08/2019,59.68000031,59.68000031,59.68000031,59.68000031,59.68000031,59.68000031,Oct-19,COV19,30/08/2019
BRT_1,21/08/2019,60.11000061,60.11000061,60.11000061,60.11000061,60.11000061,60.11000061,Oct-19,COV19,30/08/2019
BRT_1,22/08/2019,60.43000031,60.43000031,60.43000031,60.43000031,60.43000031,60.43000031,Oct-19,COV19,30/08/2019
BRT_1,23/08/2019,60.11000061,60.11000061,60.11000061,60.11000061,60.11000061,60.11000061,Oct-19,COV19,30/08/2019
BRT_1,26/08/2019,58.34999847,58.34999847,58.34999847,58.34999847,58.34999847,58.34999847,Oct-19,COV19,30/08/2019
BRT_1,27/08/2019,58.79999924,58.79999924,58.79999924,58.79999924,58.79999924,58.79999924,Oct-19,COV19,30/08/2019
BRT_1,28/08/2019,60.04000092,60.04000092,60.04000092,60.04000092,60.04000092,60.04000092,Oct-19,COV19,30/08/2019
BRT_1,29/08/2019,60.47999954,60.47999954,60.47999954,60.47999954,60.47999954,60.47999954,Oct-19,COV19,30/08/2019
BRT_1,30/08/2019,60.97999954,60.97999954,60.97999954,60.97999954,60.97999954,60.97999954,Oct-19,COV19,30/08/2019
BRT_1,02/09/2019,58.79999924,58.79999924,58.79999924,58.79999924,58.79999924,58.79999924,Nov-19,COX19,30/09/2019
BRT_1,03/09/2019,58.54000092,58.54000092,58.54000092,58.54000092,58.54000092,58.54000092,Nov-19,COX19,30/09/2019
BRT_1,04/09/2019,58.16999817,58.16999817,58.16999817,58.16999817,58.16999817,58.16999817,Nov-19,COX19,30/09/2019
BRT_1,05/09/2019,60.49000168,60.49000168,60.49000168,60.49000168,60.49000168,60.49000168,Nov-19,COX19,30/09/2019
BRT_1,06/09/2019,60.81000137,60.81000137,60.81000137,60.81000137,60.81000137,60.81000137,Nov-19,COX19,30/09/2019
BRT_1,09/09/2019,61.59999847,61.59999847,61.59999847,61.59999847,61.59999847,61.59999847,Nov-19,COX19,30/09/2019
BRT_1,10/09/2019,62.81999969,62.81999969,62.81999969,62.81999969,62.81999969,62.81999969,Nov-19,COX19,30/09/2019
BRT_1,11/09/2019,62.88000107,62.88000107,62.88000107,62.88000107,62.88000107,62.88000107,Nov-19,COX19,30/09/2019
BRT_1,12/09/2019,61.15999985,61.15999985,61.15999985,61.15999985,61.15999985,61.15999985,Nov-19,COX19,30/09/2019
BRT_1,13/09/2019,60.45000076,60.45000076,60.45000076,60.45000076,60.45000076,60.45000076,Nov-19,COX19,30/09/2019
BRT_1,16/09/2019,66.44999695,66.44999695,66.44999695,66.44999695,66.44999695,66.44999695,Nov-19,COX19,30/09/2019
BRT_1,17/09/2019,68.15000153,68.15000153,68.15000153,68.15000153,68.15000153,68.15000153,Nov-19,COX19,30/09/2019
BRT_1,18/09/2019,64.23000336,64.23000336,64.23000336,64.23000336,64.23000336,64.23000336,Nov-19,COX19,30/09/2019
BRT_1,19/09/2019,63.50999832,63.50999832,63.50999832,63.50999832,63.50999832,63.50999832,Nov-19,COX19,30/09/2019
BRT_1,20/09/2019,65,65,65,65,65,65,Nov-19,COX19,30/09/2019
BRT_1,23/09/2019,65.23000336,65.23000336,65.23000336,65.23000336,65.23000336,65.23000336,Nov-19,COX19,30/09/2019
BRT_1,24/09/2019,64.40000153,64.40000153,64.40000153,64.40000153,64.40000153,64.40000153,Nov-19,COX19,30/09/2019
BRT_1,25/09/2019,62.43999863,62.43999863,62.43999863,62.43999863,62.43999863,62.43999863,Nov-19,COX19,30/09/2019
BRT_1,26/09/2019,62.58000183,62.58000183,62.58000183,62.58000183,62.58000183,62.58000183,Nov-19,COX19,30/09/2019
BRT_1,27/09/2019,62.47999954,62.47999954,62.47999954,62.47999954,62.47999954,62.47999954,Nov-19,COX19,30/09/2019
BRT_1,30/09/2019,62.24000168,62.24000168,62.24000168,62.24000168,62.24000168,62.24000168,Nov-19,COX19,30/09/2019
BRT_1,01/10/2019,59.38000107,59.38000107,59.38000107,59.38000107,59.38000107,59.38000107,Dec-19,COZ19,31/10/2019
BRT_1,02/10/2019,59.25,59.25,59.25,59.25,59.25,59.25,Dec-19,COZ19,31/10/2019
BRT_1,03/10/2019,57.54000092,57.54000092,57.54000092,57.54000092,57.54000092,57.54000092,Dec-19,COZ19,31/10/2019
BRT_1,04/10/2019,57.68999863,57.68999863,57.68999863,57.68999863,57.68999863,57.68999863,Dec-19,COZ19,31/10/2019
BRT_1,07/10/2019,58.02000046,58.02000046,58.02000046,58.02000046,58.02000046,58.02000046,Dec-19,COZ19,31/10/2019
BRT_1,08/10/2019,58.47000122,58.47000122,58.47000122,58.47000122,58.47000122,58.47000122,Dec-19,COZ19,31/10/2019
BRT_1,09/10/2019,58.02000046,58.02000046,58.02000046,58.02000046,58.02000046,58.02000046,Dec-19,COZ19,31/10/2019
BRT_1,10/10/2019,58.04000092,58.04000092,58.04000092,58.04000092,58.04000092,58.04000092,Dec-19,COZ19,31/10/2019
BRT_1,11/10/2019,59.52999878,59.52999878,59.52999878,59.52999878,59.52999878,59.52999878,Dec-19,COZ19,31/10/2019
BRT_1,14/10/2019,60.68999863,60.68999863,60.68999863,60.68999863,60.68999863,60.68999863,Dec-19,COZ19,31/10/2019
BRT_1,15/10/2019,59.29999924,59.29999924,59.29999924,59.29999924,59.29999924,59.29999924,Dec-19,COZ19,31/10/2019
BRT_1,16/10/2019,58.90000153,58.90000153,58.90000153,58.90000153,58.90000153,58.90000153,Dec-19,COZ19,31/10/2019
BRT_1,17/10/2019,58.99000168,58.99000168,58.99000168,58.99000168,58.99000168,58.99000168,Dec-19,COZ19,31/10/2019
BRT_1,18/10/2019,59.77999878,59.77999878,59.77999878,59.77999878,59.77999878,59.77999878,Dec-19,COZ19,31/10/2019
BRT_1,21/10/2019,59.22999954,59.22999954,59.22999954,59.22999954,59.22999954,59.22999954,Dec-19,COZ19,31/10/2019
BRT_1,22/10/2019,59.04999924,59.04999924,59.04999924,59.04999924,59.04999924,59.04999924,Dec-19,COZ19,31/10/2019
BRT_1,23/10/2019,59.47999954,59.47999954,59.47999954,59.47999954,59.47999954,59.47999954,Dec-19,COZ19,31/10/2019
BRT_1,24/10/2019,60.99000168,60.99000168,60.99000168,60.99000168,60.99000168,60.99000168,Dec-19,COZ19,31/10/2019
BRT_1,25/10/2019,61.5,61.5,61.5,61.5,61.5,61.5,Dec-19,COZ19,31/10/2019
BRT_1,28/10/2019,62.04000092,62.04000092,62.04000092,62.04000092,62.04000092,62.04000092,Dec-19,COZ19,31/10/2019
BRT_1,29/10/2019,61.61000061,61.61000061,61.61000061,61.61000061,61.61000061,61.61000061,Dec-19,COZ19,31/10/2019
BRT_1,30/10/2019,61.59999847,61.59999847,61.59999847,61.59999847,61.59999847,61.59999847,Dec-19,COZ19,31/10/2019
BRT_1,31/10/2019,60.56999969,60.56999969,60.56999969,60.56999969,60.56999969,60.56999969,Dec-19,COZ19,31/10/2019
BRT_1,01/11/2019,59.45000076,59.45000076,59.45000076,59.45000076,59.45000076,59.45000076,Jan-20,COF20,29/11/2019
BRT_1,04/11/2019,61.79999924,61.79999924,61.79999924,61.79999924,61.79999924,61.79999924,Jan-20,COF20,29/11/2019
BRT_1,05/11/2019,62.04000092,62.04000092,62.04000092,62.04000092,62.04000092,62.04000092,Jan-20,COF20,29/11/2019
BRT_1,06/11/2019,62.77999878,62.77999878,62.77999878,62.77999878,62.77999878,62.77999878,Jan-20,COF20,29/11/2019
BRT_1,07/11/2019,61.72999954,61.72999954,61.72999954,61.72999954,61.72999954,61.72999954,Jan-20,COF20,29/11/2019
BRT_1,08/11/2019,62.29000092,62.29000092,62.29000092,62.29000092,62.29000092,62.29000092,Jan-20,COF20,29/11/2019
BRT_1,11/11/2019,62.59999847,62.59999847,62.59999847,62.59999847,62.59999847,62.59999847,Jan-20,COF20,29/11/2019
BRT_1,12/11/2019,62.11000061,62.11000061,62.11000061,62.11000061,62.11000061,62.11000061,Jan-20,COF20,29/11/2019
BRT_1,13/11/2019,61.84999847,61.84999847,61.84999847,61.84999847,61.84999847,61.84999847,Jan-20,COF20,29/11/2019
BRT_1,14/11/2019,62.61000061,62.61000061,62.61000061,62.61000061,62.61000061,62.61000061,Jan-20,COF20,29/11/2019
BRT_1,15/11/2019,62.47000122,62.47000122,62.47000122,62.47000122,62.47000122,62.47000122,Jan-20,COF20,29/11/2019
BRT_1,18/11/2019,63.36000061,63.36000061,63.36000061,63.36000061,63.36000061,63.36000061,Jan-20,COF20,29/11/2019
BRT_1,19/11/2019,62.27999878,62.27999878,62.27999878,62.27999878,62.27999878,62.27999878,Jan-20,COF20,29/11/2019
BRT_1,20/11/2019,60.93999863,60.93999863,60.93999863,60.93999863,60.93999863,60.93999863,Jan-20,COF20,29/11/2019
BRT_1,21/11/2019,62.22000122,62.22000122,62.22000122,62.22000122,62.22000122,62.22000122,Jan-20,COF20,29/11/2019
BRT_1,22/11/2019,63.61999893,63.61999893,63.61999893,63.61999893,63.61999893,63.61999893,Jan-20,COF20,29/11/2019
BRT_1,25/11/2019,63.59999847,63.59999847,63.59999847,63.59999847,63.59999847,63.59999847,Jan-20,COF20,29/11/2019
BRT_1,26/11/2019,63.70000076,63.70000076,63.70000076,63.70000076,63.70000076,63.70000076,Jan-20,COF20,29/11/2019
BRT_1,27/11/2019,64.01999664,64.01999664,64.01999664,64.01999664,64.01999664,64.01999664,Jan-20,COF20,29/11/2019
BRT_1,28/11/2019,63.90999985,63.90999985,63.90999985,63.90999985,63.90999985,63.90999985,Jan-20,COF20,29/11/2019
BRT_1,29/11/2019,63.77000046,63.77000046,63.77000046,63.77000046,63.77000046,63.77000046,Jan-20,COF20,29/11/2019
BRT_1,02/12/2019,60.72999954,60.72999954,60.72999954,60.72999954,60.72999954,60.72999954,Feb-20,COG20,30/12/2019
BRT_1,03/12/2019,61.04999924,61.04999924,61.04999924,61.04999924,61.04999924,61.04999924,Feb-20,COG20,30/12/2019
BRT_1,04/12/2019,61.08000183,61.08000183,61.08000183,61.08000183,61.08000183,61.08000183,Feb-20,COG20,30/12/2019
BRT_1,05/12/2019,62.97000122,62.97000122,62.97000122,62.97000122,62.97000122,62.97000122,Feb-20,COG20,30/12/2019
BRT_1,06/12/2019,63.40999985,63.40999985,63.40999985,63.40999985,63.40999985,63.40999985,Feb-20,COG20,30/12/2019
BRT_1,09/12/2019,64.29000092,64.29000092,64.29000092,64.29000092,64.29000092,64.29000092,Feb-20,COG20,30/12/2019
BRT_1,10/12/2019,64.02999878,64.02999878,64.02999878,64.02999878,64.02999878,64.02999878,Feb-20,COG20,30/12/2019
BRT_1,11/12/2019,64,64,64,64,64,64,Feb-20,COG20,30/12/2019
BRT_1,12/12/2019,63.90000153,63.90000153,63.90000153,63.90000153,63.90000153,63.90000153,Feb-20,COG20,30/12/2019
BRT_1,13/12/2019,64.55999756,64.55999756,64.55999756,64.55999756,64.55999756,64.55999756,Feb-20,COG20,30/12/2019
BRT_1,16/12/2019,65.05000305,65.05000305,65.05000305,65.05000305,65.05000305,65.05000305,Feb-20,COG20,30/12/2019
BRT_1,17/12/2019,65.30999756,65.30999756,65.30999756,65.30999756,65.30999756,65.30999756,Feb-20,COG20,30/12/2019
BRT_1,18/12/2019,65.83999634,65.83999634,65.83999634,65.83999634,65.83999634,65.83999634,Feb-20,COG20,30/12/2019
BRT_1,19/12/2019,66.19000244,66.19000244,66.19000244,66.19000244,66.19000244,66.19000244,Feb-20,COG20,30/12/2019
BRT_1,20/12/2019,66.55999756,66.55999756,66.55999756,66.55999756,66.55999756,66.55999756,Feb-20,COG20,30/12/2019
BRT_1,23/12/2019,66.15000153,66.15000153,66.15000153,66.15000153,66.15000153,66.15000153,Feb-20,COG20,30/12/2019
BRT_1,24/12/2019,66.44000244,66.44000244,66.44000244,66.44000244,66.44000244,66.44000244,Feb-20,COG20,30/12/2019
BRT_1,26/12/2019,67.26999664,67.26999664,67.26999664,67.26999664,67.26999664,67.26999664,Feb-20,COG20,30/12/2019
BRT_1,27/12/2019,67.91000366,67.91000366,67.91000366,67.91000366,67.91000366,67.91000366,Feb-20,COG20,30/12/2019
BRT_1,30/12/2019,68.19999695,68.19999695,68.19999695,68.19999695,68.19999695,68.19999695,Feb-20,COG20,30/12/2019
BRT_1,31/12/2019,66.65000153,66.65000153,66.65000153,66.65000153,66.65000153,66.65000153,Mar-20,COH20,31/01/2020
BRT_1,02/01/2020,66.41000366,66.41000366,66.41000366,66.41000366,66.41000366,66.41000366,Mar-20,COH20,31/01/2020
BRT_1,03/01/2020,66.27999878,66.27999878,66.27999878,66.27999878,66.27999878,66.27999878,Mar-20,COH20,31/01/2020
BRT_1,06/01/2020,69.34999847,69.34999847,69.34999847,69.34999847,69.34999847,69.34999847,Mar-20,COH20,31/01/2020
BRT_1,07/01/2020,68.62999725,68.62999725,68.62999725,68.62999725,68.62999725,68.62999725,Mar-20,COH20,31/01/2020
BRT_1,08/01/2020,71.22000122,71.22000122,71.22000122,71.22000122,71.22000122,71.22000122,Mar-20,COH20,31/01/2020
BRT_1,09/01/2020,66,66,66,66,66,66,Mar-20,COH20,31/01/2020
BRT_1,10/01/2020,65.29000092,65.29000092,65.29000092,65.29000092,65.29000092,65.29000092,Mar-20,COH20,31/01/2020
BRT_1,13/01/2020,65.12999725,65.12999725,65.12999725,65.12999725,65.12999725,65.12999725,Mar-20,COH20,31/01/2020
BRT_1,14/01/2020,64.29000092,64.29000092,64.29000092,64.29000092,64.29000092,64.29000092,Mar-20,COH20,31/01/2020
BRT_1,15/01/2020,64.44000244,64.44000244,64.44000244,64.44000244,64.44000244,64.44000244,Mar-20,COH20,31/01/2020
BRT_1,16/01/2020,64.26000214,64.26000214,64.26000214,64.26000214,64.26000214,64.26000214,Mar-20,COH20,31/01/2020
BRT_1,17/01/2020,64.69000244,64.69000244,64.69000244,64.69000244,64.69000244,64.69000244,Mar-20,COH20,31/01/2020
BRT_1,20/01/2020,65.98000336,65.98000336,65.98000336,65.98000336,65.98000336,65.98000336,Mar-20,COH20,31/01/2020
BRT_1,21/01/2020,65.26000214,65.26000214,65.26000214,65.26000214,65.26000214,65.26000214,Mar-20,COH20,31/01/2020
BRT_1,22/01/2020,64.56999969,64.56999969,64.56999969,64.56999969,64.56999969,64.56999969,Mar-20,COH20,31/01/2020
BRT_1,23/01/2020,62.68000031,62.68000031,62.68000031,62.68000031,62.68000031,62.68000031,Mar-20,COH20,31/01/2020
BRT_1,24/01/2020,62.00999832,62.00999832,62.00999832,62.00999832,62.00999832,62.00999832,Mar-20,COH20,31/01/2020
BRT_1,27/01/2020,60.22999954,60.22999954,60.22999954,60.22999954,60.22999954,60.22999954,Mar-20,COH20,31/01/2020
BRT_1,28/01/2020,59.02999878,59.02999878,59.02999878,59.02999878,59.02999878,59.02999878,Mar-20,COH20,31/01/2020
BRT_1,29/01/2020,59.86000061,59.86000061,59.86000061,59.86000061,59.86000061,59.86000061,Mar-20,COH20,31/01/2020
BRT_1,30/01/2020,59.59999847,59.59999847,59.59999847,59.59999847,59.59999847,59.59999847,Mar-20,COH20,31/01/2020
BRT_1,31/01/2020,59.29999924,59.29999924,59.29999924,59.29999924,59.29999924,59.29999924,Mar-20,COH20,31/01/2020
BRT_1,03/02/2020,56.15999985,56.15999985,56.15999985,56.15999985,56.15999985,56.15999985,Apr-20,COJ20,28/02/2020
BRT_1,04/02/2020,54.33000183,54.33000183,54.33000183,54.33000183,54.33000183,54.33000183,Apr-20,COJ20,28/02/2020
BRT_1,05/02/2020,54.04999924,54.04999924,54.04999924,54.04999924,54.04999924,54.04999924,Apr-20,COJ20,28/02/2020
BRT_1,06/02/2020,55.56000137,55.56000137,55.56000137,55.56000137,55.56000137,55.56000137,Apr-20,COJ20,28/02/2020
BRT_1,07/02/2020,55.13999939,55.13999939,55.13999939,55.13999939,55.13999939,55.13999939,Apr-20,COJ20,28/02/2020
BRT_1,10/02/2020,54.20000076,54.20000076,54.20000076,54.20000076,54.20000076,54.20000076,Apr-20,COJ20,28/02/2020
BRT_1,11/02/2020,53.61999893,53.61999893,53.61999893,53.61999893,53.61999893,53.61999893,Apr-20,COJ20,28/02/2020
BRT_1,12/02/2020,54.40999985,54.40999985,54.40999985,54.40999985,54.40999985,54.40999985,Apr-20,COJ20,28/02/2020
BRT_1,13/02/2020,55.75,55.75,55.75,55.75,55.75,55.75,Apr-20,COJ20,28/02/2020
BRT_1,14/02/2020,56.40999985,56.40999985,56.40999985,56.40999985,56.40999985,56.40999985,Apr-20,COJ20,28/02/2020
BRT_1,17/02/2020,57.29000092,57.29000092,57.29000092,57.29000092,57.29000092,57.29000092,Apr-20,COJ20,28/02/2020
BRT_1,18/02/2020,57.34999847,57.34999847,57.34999847,57.34999847,57.34999847,57.34999847,Apr-20,COJ20,28/02/2020
BRT_1,19/02/2020,57.59999847,57.59999847,57.59999847,57.59999847,57.59999847,57.59999847,Apr-20,COJ20,28/02/2020
BRT_1,20/02/2020,59.31000137,59.31000137,59.31000137,59.31000137,59.31000137,59.31000137,Apr-20,COJ20,28/02/2020
BRT_1,21/02/2020,59,59,59,59,59,59,Apr-20,COJ20,28/02/2020
